기간,공장,공정코드,기계코드,총_생산수량,총_양품수량,전체_수율(%),운영일수,이론상_총_생산량,가동률(%)
2025-12-16,C관(2공장),[10] 사출조립,조립23호기,53502.0,34422.0,64.34,1,43200.0,123.85
2025-12-16,C관(2공장),[10] 사출조립,조립24호기,49832.0,44618.0,89.54,1,43200.0,115.35
2025-12-16,C관(2공장),[10] 사출조립,조립25호기,14866.0,11178.0,75.19,1,43200.0,34.41
2025-12-16,C관(2공장),[10] 사출조립,조립26호기,17376.0,15966.0,91.89,1,43200.0,40.22
2025-12-16,C관(2공장),[10] 사출조립,조립27호기,70116.0,58844.0,83.92,1,43200.0,162.31
2025-12-16,C관(2공장),[10] 사출조립,조립40호기,49526.0,43786.0,88.41,1,43200.0,114.64
2025-12-16,C관(2공장),[10] 사출조립,조립41호기,10076.0,5188.0,51.49,1,43200.0,23.32
2025-12-16,C관(2공장),[10] 사출조립,조립42호기,47496.0,42304.0,89.07,1,43200.0,109.94
2025-12-16,C관(2공장),[10] 사출조립,조립43호기,58114.0,54258.0,93.36,1,43200.0,134.52
2025-12-16,C관(2공장),[10] 사출조립,조립44호기,69692.0,66718.0,95.73,1,43200.0,161.32
2025-12-16,C관(2공장),[10] 사출조립,조립45호기,115150.0,103644.0,90.01,1,43200.0,266.55
2025-12-16,C관(2공장),[10] 사출조립,조립46호기,59272.0,53802.0,90.77,1,43200.0,137.2
2025-12-16,C관(2공장),[10] 사출조립,조립47호기,28716.0,27172.0,94.62,1,43200.0,66.47
2025-12-16,C관(2공장),[10] 사출조립,조립48호기,52660.0,51228.0,97.28,1,43200.0,121.9
2025-12-16,C관(2공장),[10] 사출조립,조립49호기,23664.0,23554.0,99.54,1,43200.0,54.78
2025-12-16,C관(2공장),[10] 사출조립,조립50호기,27888.0,21214.0,76.07,1,43200.0,64.56
2025-12-16,C관(2공장),[10] 사출조립,조립51호기,57330.0,48556.0,84.7,1,43200.0,132.71
2025-12-16,C관(2공장),[10] 사출조립,조립52호기,53092.0,51912.0,97.78,1,43200.0,122.9
2025-12-16,C관(2공장),[10] 사출조립,조립53호기,66558.0,64978.0,97.63,1,43200.0,154.07
2025-12-16,C관(2공장),[10] 사출조립,조립54호기,64268.0,61794.0,96.15,1,43200.0,148.77
2025-12-16,C관(2공장),[10] 사출조립,조립55호기,33300.0,24554.0,73.74,1,43200.0,77.08
2025-12-16,C관(2공장),[10] 사출조립,조립56호기,29364.0,25082.0,85.42,1,43200.0,67.97
2025-12-16,C관(2공장),[10] 사출조립,조립57호기,80432.0,77404.0,96.24,1,43200.0,186.19
2025-12-16,C관(2공장),[10] 사출조립,조립58호기,77874.0,70630.0,90.7,1,43200.0,180.26
2025-12-16,C관(2공장),[10] 사출조립,조립59호기,58664.0,53178.0,90.65,1,43200.0,135.8
2025-12-16,C관(2공장),[20] 분리,분리12호기,104210.0,84708.0,81.29,1,0.0,0.0
2025-12-16,C관(2공장),[20] 분리,분리15호기,99566.0,79760.0,80.11,1,0.0,0.0
2025-12-16,C관(2공장),[20] 분리,분리16호기,91394.0,67196.0,73.52,1,61715.0,148.09
2025-12-16,C관(2공장),[20] 분리,분리17호기,90400.0,73810.0,81.65,1,61715.0,146.48
2025-12-16,C관(2공장),[20] 분리,분리18호기,93366.0,71880.0,76.99,1,61715.0,151.29
2025-12-16,C관(2공장),[20] 분리,분리19호기,93008.0,68282.0,73.42,1,61715.0,150.71
2025-12-16,C관(2공장),[20] 분리,분리20호기,92360.0,70464.0,76.29,1,61715.0,149.66
2025-12-16,C관(2공장),[20] 분리,분리21호기,94834.0,72534.0,76.49,1,61715.0,153.66
2025-12-16,C관(2공장),[20] 분리,분리22호기,79884.0,63326.0,79.27,1,61715.0,129.44
2025-12-16,C관(2공장),[20] 분리,분리23호기,83378.0,64656.0,77.55,1,61715.0,135.1
2025-12-16,C관(2공장),[20] 분리,분리24호기,84982.0,70278.0,82.7,1,61715.0,137.7
2025-12-16,C관(2공장),[20] 분리,분리25호기,91998.0,71662.0,77.9,1,61715.0,149.07
2025-12-16,C관(2공장),[20] 분리,분리26호기,90692.0,74488.0,82.13,1,54000.0,167.95
2025-12-16,C관(2공장),[20] 분리,분리27호기,83516.0,63140.0,75.6,1,54000.0,154.66
2025-12-16,C관(2공장),[20] 분리,분리28호기,84418.0,69652.0,82.51,1,54000.0,156.33
2025-12-16,C관(2공장),[20] 분리,분리29호기,70938.0,47222.0,66.57,1,54000.0,131.37
2025-12-16,C관(2공장),[20] 분리,분리30호기,103590.0,93102.0,89.88,1,54000.0,191.83
2025-12-16,C관(2공장),[20] 분리,분리31호기,109842.0,87150.0,79.34,1,54000.0,203.41
2025-12-16,C관(2공장),[20] 분리,분리32호기,104932.0,87580.0,83.46,1,54000.0,194.32
2025-12-16,C관(2공장),[20] 분리,분리33호기,97376.0,82482.0,84.7,1,54000.0,180.33
2025-12-16,C관(2공장),[20] 분리,분리34호기,99878.0,84414.0,84.52,1,54000.0,184.96
2025-12-16,C관(2공장),[20] 분리,분리35호기,106508.0,82974.0,77.9,1,54000.0,197.24
2025-12-16,C관(2공장),[20] 분리,분리36호기,107514.0,85852.0,79.85,1,54000.0,199.1
2025-12-16,C관(2공장),[20] 분리,분리37호기,98766.0,79212.0,80.2,1,54000.0,182.9
2025-12-16,C관(2공장),[20] 분리,분리43호기,76306.0,54576.0,71.52,1,54000.0,141.31
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,170680.0,170520.0,99.91,1,120000.0,142.23
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,167484.0,167290.0,99.88,1,150000.0,111.66
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,82202.0,82046.0,99.81,1,150000.0,54.8
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,165890.0,165710.0,99.89,1,150000.0,110.59
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,177516.0,177290.0,99.87,1,150000.0,118.34
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,122776.0,122680.0,99.92,1,120000.0,102.31
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,147652.0,147480.0,99.88,1,120000.0,123.04
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,143570.0,143390.0,99.87,1,120000.0,119.64
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,127598.0,127430.0,99.87,1,120000.0,106.33
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,109190.0,109050.0,99.87,1,120000.0,90.99
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,49614.0,49510.0,99.79,1,30000.0,165.38
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,123138.0,122940.0,99.84,1,120000.0,102.62
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,124904.0,124810.0,99.92,1,120000.0,104.09
2025-12-16,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,111348.0,111270.0,99.93,1,120000.0,92.79
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사30호기,35350.0,34650.0,98.02,1,66462.0,53.19
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사32호기,39130.0,38640.0,98.75,1,0.0,0.0
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사33호기,36740.0,36240.0,98.64,1,66462.0,55.28
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사34호기,107430.0,105910.0,98.59,1,78546.0,136.77
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사35호기,107490.0,105750.0,98.38,1,78546.0,136.85
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사36호기,113630.0,112360.0,98.88,1,78546.0,144.67
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사37호기,103540.0,101730.0,98.25,1,78546.0,131.82
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사38호기,116290.0,114850.0,98.76,1,78546.0,148.05
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사39호기,96520.0,94490.0,97.9,1,78546.0,122.88
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사40호기,112800.0,110220.0,97.71,1,78546.0,143.61
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사41호기,92730.0,85040.0,91.71,1,78546.0,118.06
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사42호기,112300.0,110800.0,98.66,1,78546.0,142.97
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사43호기,121830.0,120240.0,98.69,1,78546.0,155.11
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사44호기,104140.0,102700.0,98.62,1,78546.0,132.58
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사45호기,102120.0,100360.0,98.28,1,78546.0,130.01
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사46호기,94920.0,91850.0,96.77,1,78546.0,120.85
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사47호기,129370.0,127650.0,98.67,1,78546.0,164.71
2025-12-16,C관(2공장),[55] 접착/ 멸균,검사48호기,107780.0,105680.0,98.05,1,78546.0,137.22
2025-12-16,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),1792560.0,1776710.0,99.12,1,720000.0,248.97
2025-12-16,S관(3공장),[00] 배합,B형 조립중합1호기,6115.58,6115.58,100.0,1,0.0,0.0
2025-12-16,S관(3공장),[10] 사출조립,A형 인라인3호기,68586.0,68586.0,100.0,1,43200.0,158.76
2025-12-16,S관(3공장),[10] 사출조립,B형 조립중합3호기,73888.0,36944.0,50.0,1,76800.0,96.21
2025-12-16,S관(3공장),[10] 사출조립,B형 조립중합5호기,174248.0,174248.0,100.0,1,76800.0,226.89
2025-12-16,S관(3공장),[20] 분리,A형 인라인3호기,20796.0,19716.0,94.81,1,43200.0,48.14
2025-12-16,S관(3공장),[20] 분리,B형 분리수화접착1호기,4778.0,3012.0,63.04,1,53170.0,8.99
2025-12-16,S관(3공장),[20] 분리,B형 분리수화접착3호기,8086.0,6598.0,81.6,1,53170.0,15.21
2025-12-16,S관(3공장),[20] 분리,B형 분리수화접착4호기,12658.0,10102.0,79.81,1,53170.0,23.81
2025-12-16,S관(3공장),[20] 분리,B형 분리수화접착5호기,2070.0,1416.0,68.41,1,53170.0,3.89
2025-12-16,S관(3공장),[20] 분리,B형 분리수화접착6호기,48704.0,32612.0,66.96,1,53170.0,91.6
2025-12-16,S관(3공장),[20] 분리,B형 분리수화접착7호기,44714.0,31064.0,69.47,1,53170.0,84.1
2025-12-16,S관(3공장),[20] 분리,B형 분리수화접착8호기,37630.0,25788.0,68.53,1,53170.0,70.77
2025-12-16,S관(3공장),[20] 분리,CAM분리2호기,38020.0,24654.0,64.84,1,39273.0,96.81
2025-12-16,S관(3공장),[20] 분리,CAM분리3호기,23844.0,11530.0,48.36,1,39273.0,60.71
2025-12-16,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착4호기,12070.0,12052.0,99.85,1,60000.0,20.12
2025-12-16,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,239142.0,238050.0,99.54,1,240000.0,99.64
2025-12-16,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,27920.0,26860.0,96.2,1,54000.0,51.7
2025-12-16,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,89740.0,87600.0,97.62,1,54000.0,166.19
2025-12-16,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,91468.0,88884.0,97.17,1,54000.0,169.39
2025-12-16,S관(3공장),[55] 접착/ 멸균,A형 인라인4호기,48554.0,46760.0,96.31,1,54000.0,89.91
2025-12-16,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,41430.0,39298.0,94.85,1,54000.0,76.72
2025-12-16,S관(3공장),[55] 접착/ 멸균,A형 인라인6호기,17328.0,16630.0,95.97,1,54000.0,32.09
2025-12-16,S관(3공장),[55] 접착/ 멸균,B형 분리수화접착1호기,4986.0,4900.0,98.28,1,0.0,0.0
2025-12-16,S관(3공장),[80] 누수/규격검사,누수/규격검사(3공장),335940.0,332660.0,99.02,1,100645.0,333.79
2025-12-17,A관(1공장),[00] 배합,조립1호기,2046.0,2046.0,100.0,1,0.0,0.0
2025-12-17,A관(1공장),[00] 배합,조립2호기,2048.0,2048.0,100.0,1,0.0,0.0
2025-12-17,A관(1공장),[00] 배합,조립30호기,6079.9,6079.9,100.0,1,0.0,0.0
2025-12-17,A관(1공장),[00] 배합,조립31호기,39999.72,39999.72,100.0,1,0.0,0.0
2025-12-17,A관(1공장),[00] 배합,조립3호기,2042.0,2042.0,100.0,1,0.0,0.0
2025-12-17,A관(1공장),[00] 배합,조립7호기,999.82,999.82,100.0,1,0.0,0.0
2025-12-17,A관(1공장),[10] 사출조립,조립1호기,71886.0,71886.0,100.0,1,43200.0,166.4
2025-12-17,A관(1공장),[10] 사출조립,조립3호기,71498.0,70328.0,98.36,1,43200.0,165.5
2025-12-17,A관(1공장),[10] 사출조립,조립7호기,16106.0,13884.0,86.2,1,43200.0,37.28
2025-12-17,A관(1공장),[20] 분리,분리14호기,76508.0,69928.0,91.4,1,54000.0,141.68
2025-12-17,A관(1공장),[20] 분리,분리3호기,2038.0,1532.0,75.17,1,17280.0,11.79
2025-12-17,A관(1공장),[20] 분리,분리4호기,36908.0,32736.0,88.7,1,17280.0,213.59
2025-12-17,A관(1공장),[20] 분리,분리5호기,34898.0,31012.0,88.86,1,17280.0,201.96
2025-12-17,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,38162.0,38162.0,100.0,1,0.0,0.0
2025-12-17,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-1호기,552.0,552.0,100.0,1,30000.0,1.84
2025-12-17,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-2호기,196.0,196.0,100.0,1,30000.0,0.65
2025-12-17,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,14860.0,14732.0,99.14,1,30000.0,49.53
2025-12-17,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-4호기,8040.0,8040.0,100.0,1,30000.0,26.8
2025-12-17,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-5호기,21674.0,21674.0,100.0,1,150000.0,14.45
2025-12-17,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-6호기,9262.0,9262.0,100.0,1,150000.0,6.17
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사10호기,19290.0,18436.0,95.57,1,13293.0,145.11
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사11호기,14444.0,13800.0,95.54,1,13293.0,108.66
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사14호기,15020.0,14124.0,94.03,1,13293.0,112.99
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사16호기,15372.0,14454.0,94.03,1,13293.0,115.64
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사17호기,6796.0,6484.0,95.41,1,13293.0,51.12
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사18호기,11616.0,10914.0,93.96,1,13293.0,87.38
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사19호기,18624.0,17196.0,92.33,1,13293.0,140.1
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사20호기,6300.0,5738.0,91.08,1,13293.0,47.39
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사21호기,20800.0,19614.0,94.3,1,13293.0,156.47
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사22호기,21222.0,16766.0,79.0,1,13293.0,159.65
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사23호기,11142.0,10872.0,97.58,1,13293.0,83.82
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사6호기,18514.0,15952.0,86.16,1,13293.0,139.28
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사7호기,9438.0,9160.0,97.05,1,13293.0,71.0
2025-12-17,A관(1공장),[55] 접착/ 멸균,검사9호기,13126.0,12400.0,94.47,1,13293.0,98.74
2025-12-17,A관(1공장),[55] 접착/ 멸균,바이알캡핑기,1714.0,1600.0,93.35,1,0.0,0.0
2025-12-17,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),160764.0,152862.0,95.08,1,112902.0,142.39
2025-12-17,C관(2공장),[00] 배합,조립13호기,40731.86,40731.86,100.0,1,0.0,0.0
2025-12-17,C관(2공장),[00] 배합,조립15호기,40731.8,40731.8,100.0,1,0.0,0.0
2025-12-17,C관(2공장),[00] 배합,조립24호기,40731.76,40731.76,100.0,1,0.0,0.0
2025-12-17,C관(2공장),[00] 배합,조립26호기,40731.7,40731.7,100.0,1,0.0,0.0
2025-12-17,C관(2공장),[00] 배합,조립44호기,40731.74,40731.74,100.0,1,0.0,0.0
2025-12-17,C관(2공장),[00] 배합,조립45호기,40731.92,40731.92,100.0,1,0.0,0.0
2025-12-17,C관(2공장),[00] 배합,조립55호기,40750.06,40750.06,100.0,1,0.0,0.0
2025-12-17,C관(2공장),[10] 사출조립,조립10호기,63720.0,55936.0,87.78,1,43200.0,147.5
2025-12-17,C관(2공장),[10] 사출조립,조립11호기,55916.0,53944.0,96.47,1,43200.0,129.44
2025-12-17,C관(2공장),[10] 사출조립,조립12호기,58310.0,54318.0,93.15,1,0.0,0.0
2025-12-17,C관(2공장),[10] 사출조립,조립13호기,57658.0,57574.0,99.85,1,0.0,0.0
2025-12-17,C관(2공장),[10] 사출조립,조립14호기,73234.0,61900.0,84.52,1,43200.0,169.52
2025-12-17,C관(2공장),[10] 사출조립,조립15호기,55138.0,53376.0,96.8,1,43200.0,127.63
2025-12-17,C관(2공장),[10] 사출조립,조립16호기,75288.0,71830.0,95.41,1,43200.0,174.28
2025-12-17,C관(2공장),[10] 사출조립,조립17호기,98436.0,88714.0,90.12,1,43200.0,227.86
2025-12-17,C관(2공장),[10] 사출조립,조립18호기,36230.0,24630.0,67.98,1,43200.0,83.87
2025-12-17,C관(2공장),[10] 사출조립,조립19호기,63686.0,54954.0,86.29,1,43200.0,147.42
2025-12-17,C관(2공장),[10] 사출조립,조립21호기,70242.0,58610.0,83.44,1,43200.0,162.6
2025-12-17,C관(2공장),[10] 사출조립,조립22호기,71186.0,62468.0,87.75,1,43200.0,164.78
2025-12-17,C관(2공장),[10] 사출조립,조립23호기,43614.0,37884.0,86.86,1,43200.0,100.96
2025-12-17,C관(2공장),[10] 사출조립,조립24호기,23388.0,20218.0,86.45,1,43200.0,54.14
2025-12-17,C관(2공장),[10] 사출조립,조립25호기,68820.0,57598.0,83.69,1,43200.0,159.31
2025-12-17,C관(2공장),[10] 사출조립,조립26호기,36578.0,27502.0,75.19,1,43200.0,84.67
2025-12-17,C관(2공장),[10] 사출조립,조립27호기,13524.0,8378.0,61.95,1,43200.0,31.31
2025-12-17,C관(2공장),[10] 사출조립,조립40호기,129134.0,103668.0,80.28,1,43200.0,298.92
2025-12-17,C관(2공장),[10] 사출조립,조립41호기,27114.0,22712.0,83.76,1,43200.0,62.76
2025-12-17,C관(2공장),[10] 사출조립,조립42호기,67290.0,57380.0,85.27,1,43200.0,155.76
2025-12-17,C관(2공장),[10] 사출조립,조립43호기,8160.0,5082.0,62.28,1,43200.0,18.89
2025-12-17,C관(2공장),[10] 사출조립,조립44호기,29396.0,21624.0,73.56,1,43200.0,68.05
2025-12-17,C관(2공장),[10] 사출조립,조립45호기,44176.0,36306.0,82.18,1,43200.0,102.26
2025-12-17,C관(2공장),[10] 사출조립,조립46호기,60218.0,53896.0,89.5,1,43200.0,139.39
2025-12-17,C관(2공장),[10] 사출조립,조립48호기,64150.0,60064.0,93.63,1,43200.0,148.5
2025-12-17,C관(2공장),[10] 사출조립,조립49호기,52704.0,43530.0,82.59,1,43200.0,122.0
2025-12-17,C관(2공장),[10] 사출조립,조립50호기,58866.0,43694.0,74.23,1,43200.0,136.26
2025-12-17,C관(2공장),[10] 사출조립,조립51호기,72304.0,69058.0,95.51,1,43200.0,167.37
2025-12-17,C관(2공장),[10] 사출조립,조립52호기,65402.0,60596.0,92.65,1,43200.0,151.39
2025-12-17,C관(2공장),[10] 사출조립,조립53호기,61108.0,61092.0,99.97,1,43200.0,141.45
2025-12-17,C관(2공장),[10] 사출조립,조립54호기,63786.0,62250.0,97.59,1,43200.0,147.65
2025-12-17,C관(2공장),[10] 사출조립,조립55호기,80686.0,72480.0,89.83,1,43200.0,186.77
2025-12-17,C관(2공장),[10] 사출조립,조립56호기,18322.0,11206.0,61.16,1,43200.0,42.41
2025-12-17,C관(2공장),[10] 사출조립,조립57호기,46748.0,40880.0,87.45,1,43200.0,108.21
2025-12-17,C관(2공장),[10] 사출조립,조립59호기,61174.0,47210.0,77.17,1,43200.0,141.61
2025-12-17,C관(2공장),[20] 분리,분리12호기,102056.0,84868.0,83.16,1,0.0,0.0
2025-12-17,C관(2공장),[20] 분리,분리15호기,88324.0,69614.0,78.82,1,0.0,0.0
2025-12-17,C관(2공장),[20] 분리,분리16호기,80980.0,61178.0,75.55,1,61715.0,131.22
2025-12-17,C관(2공장),[20] 분리,분리17호기,91860.0,75248.0,81.92,1,61715.0,148.85
2025-12-17,C관(2공장),[20] 분리,분리18호기,96222.0,78946.0,82.05,1,61715.0,155.91
2025-12-17,C관(2공장),[20] 분리,분리19호기,87526.0,73430.0,83.9,1,61715.0,141.82
2025-12-17,C관(2공장),[20] 분리,분리20호기,91858.0,72228.0,78.63,1,61715.0,148.84
2025-12-17,C관(2공장),[20] 분리,분리21호기,88770.0,75676.0,85.25,1,61715.0,143.84
2025-12-17,C관(2공장),[20] 분리,분리22호기,81160.0,67566.0,83.25,1,61715.0,131.51
2025-12-17,C관(2공장),[20] 분리,분리23호기,87368.0,72916.0,83.46,1,61715.0,141.57
2025-12-17,C관(2공장),[20] 분리,분리24호기,96678.0,86586.0,89.56,1,61715.0,156.65
2025-12-17,C관(2공장),[20] 분리,분리25호기,85334.0,64846.0,75.99,1,61715.0,138.27
2025-12-17,C관(2공장),[20] 분리,분리26호기,78476.0,61952.0,78.94,1,54000.0,145.33
2025-12-17,C관(2공장),[20] 분리,분리27호기,77310.0,61338.0,79.34,1,54000.0,143.17
2025-12-17,C관(2공장),[20] 분리,분리28호기,87452.0,64646.0,73.92,1,54000.0,161.95
2025-12-17,C관(2공장),[20] 분리,분리29호기,75262.0,59666.0,79.28,1,54000.0,139.37
2025-12-17,C관(2공장),[20] 분리,분리30호기,84380.0,72262.0,85.64,1,54000.0,156.26
2025-12-17,C관(2공장),[20] 분리,분리31호기,99460.0,81764.0,82.21,1,54000.0,184.19
2025-12-17,C관(2공장),[20] 분리,분리32호기,86600.0,62642.0,72.33,1,54000.0,160.37
2025-12-17,C관(2공장),[20] 분리,분리33호기,88944.0,73546.0,82.69,1,54000.0,164.71
2025-12-17,C관(2공장),[20] 분리,분리34호기,95056.0,79556.0,83.69,1,54000.0,176.03
2025-12-17,C관(2공장),[20] 분리,분리35호기,102132.0,77818.0,76.19,1,54000.0,189.13
2025-12-17,C관(2공장),[20] 분리,분리36호기,108144.0,86414.0,79.91,1,54000.0,200.27
2025-12-17,C관(2공장),[20] 분리,분리37호기,95592.0,78196.0,81.8,1,54000.0,177.02
2025-12-17,C관(2공장),[20] 분리,분리43호기,83550.0,67910.0,81.28,1,54000.0,154.72
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,147894.0,147720.0,99.88,1,120000.0,123.24
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,157938.0,157750.0,99.88,1,150000.0,105.29
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,67968.0,67900.0,99.9,1,150000.0,45.31
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,196006.0,195760.0,99.87,1,150000.0,130.67
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,168806.0,168590.0,99.87,1,150000.0,112.54
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,149932.0,149700.0,99.85,1,120000.0,124.94
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,104546.0,104420.0,99.88,1,120000.0,87.12
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,119908.0,119770.0,99.88,1,120000.0,99.92
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,171884.0,171650.0,99.86,1,120000.0,143.24
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,136116.0,135820.0,99.78,1,120000.0,113.43
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,19058.0,19020.0,99.8,1,30000.0,63.53
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,121084.0,120950.0,99.89,1,120000.0,100.9
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,143166.0,143030.0,99.91,1,120000.0,119.3
2025-12-17,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,131814.0,131640.0,99.87,1,120000.0,109.84
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사30호기,39240.0,38490.0,98.09,1,66462.0,59.04
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사32호기,44050.0,43140.0,97.93,1,0.0,0.0
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사33호기,44260.0,43000.0,97.15,1,66462.0,66.59
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사34호기,112430.0,111260.0,98.96,1,78546.0,143.14
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사35호기,119130.0,116010.0,97.38,1,78546.0,151.67
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사36호기,107070.0,105580.0,98.61,1,78546.0,136.32
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사37호기,104480.0,102610.0,98.21,1,78546.0,133.02
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사38호기,110990.0,109360.0,98.53,1,78546.0,141.31
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사39호기,91670.0,89680.0,97.83,1,78546.0,116.71
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사40호기,98340.0,96110.0,97.73,1,78546.0,125.2
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사41호기,97360.0,95520.0,98.11,1,78546.0,123.95
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사42호기,104290.0,101870.0,97.68,1,78546.0,132.78
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사43호기,90080.0,88910.0,98.7,1,78546.0,114.68
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사44호기,111490.0,109900.0,98.57,1,78546.0,141.94
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사45호기,102520.0,100670.0,98.2,1,78546.0,130.52
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사46호기,86050.0,83540.0,97.08,1,78546.0,109.55
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사47호기,122200.0,118690.0,97.13,1,78546.0,155.58
2025-12-17,C관(2공장),[55] 접착/ 멸균,검사48호기,100930.0,99400.0,98.48,1,78546.0,128.5
2025-12-17,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),1667940.0,1651080.0,98.99,1,720000.0,231.66
2025-12-17,S관(3공장),[00] 배합,A형 인라인3호기,11998.82,11998.82,100.0,1,0.0,0.0
2025-12-17,S관(3공장),[00] 배합,B형 조립중합3호기,4076.0,4076.0,100.0,1,0.0,0.0
2025-12-17,S관(3공장),[00] 배합,B형 조립중합5호기,9899.98,9899.98,100.0,1,0.0,0.0
